Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Count_Children,Total_Value
Graduation,Single,25008.0,72.0,2.0,1.0,0.0,3.0,8.0,0,35.0,1.0,34.0
PhD,Married,56223.0,72.0,2.0,2.0,1.0,5.0,4.0,0,75.0,1.0,156.0
Graduation,Married,47850.0,72.0,1.0,3.0,0.0,4.0,6.0,0,43.0,1.0,134.0
PhD,Together,91820.0,72.0,0.0,5.0,5.0,12.0,1.0,0,37.0,0.0,1497.0
PhD,Single,40637.0,72.0,2.0,1.0,0.0,3.0,7.0,0,58.0,2.0,38.0
Graduation,Divorced,23295.0,72.0,1.0,1.0,0.0,2.0,8.0,0,64.0,0.0,20.0
Graduation,Single,84574.0,72.0,1.0,9.0,2.6620535714285714,11.0,5.0,0,71.0,0.0,1375.0
Graduation,Together,54165.0,72.0,1.0,2.0,1.0,7.0,2.0,0,54.0,0.0,236.0
Graduation,Divorced,28510.0,72.0,3.0,2.0,0.0,4.0,5.0,0,42.0,2.0,91.0
Graduation,Married,67131.0,72.0,3.0,9.0,2.0,12.0,6.0,0,67.0,1.0,976.0
PhD,Married,56242.0,72.0,5.0,8.0,4.0,11.0,6.0,0,54.0,1.0,971.0
PhD,Married,86580.0,72.0,0.0,4.0,2.0,5.0,1.0,0,40.0,0.0,746.0
Graduation,Together,76005.0,72.0,1.0,3.0,5.0,13.0,6.0,0,68.0,0.0,1722.0
PhD,Married,54693.0,72.0,2.325,6.0,4.0,13.0,6.0,0,61.0,1.0,929.0
Master,Married,52750.0,72.0,6.0,5.0,7.0,9.0,4.0,0,68.0,1.0,860.0
Graduation,Divorced,36997.0,72.0,5.0,2.0,1.0,4.0,5.0,0,55.0,2.0,94.0
PhD,Together,34230.0,72.0,1.0,1.0,0.0,2.0,7.0,0,58.0,2.0,21.0
Graduation,Widow,47916.0,72.0,5.0,7.0,4.0,6.0,6.0,0,63.0,1.0,606.0
2n Cycle,Together,60839.0,72.0,2.325,2.0,2.0,12.0,8.0,0,44.0,2.0,1250.0
PhD,Married,79930.0,72.0,1.0,3.0,5.0,8.0,2.0,0,51.0,0.0,1753.0
PhD,Married,55158.0,72.0,4.0,7.0,2.0,5.0,7.0,1,53.0,2.0,418.0
2n Cycle,Single,85485.0,73.0,1.0,6.0,6.0,6.0,2.0,0,65.0,0.0,1383.0
PhD,Married,75865.0,73.0,1.0,3.0,5.0,10.0,1.0,0,80.0,0.0,1242.0
Graduation,Married,44375.0,73.0,1.0,4.0,1.0,6.0,5.0,0,58.0,1.0,301.0
PhD,Single,60504.0,73.0,2.0,6.0,2.0,8.0,6.0,0,52.0,1.0,526.0
Graduation,Married,65492.0,73.0,2.0,4.0,7.0,13.0,2.0,0,64.0,0.0,1045.0
2n Cycle,Single,67506.0,73.0,1.0,4.0,1.0,6.0,3.0,0,43.0,1.0,331.0
PhD,Divorced,68805.0,73.0,1.0,3.0,1.0,7.0,2.0,0,64.0,1.0,283.0
Graduation,Single,61209.0,73.0,1.0,5.0,3.0,4.0,2.0,0,53.0,0.0,957.0
Graduation,Together,66825.0,73.0,1.0,4.0,5.0,6.0,2.0,0,56.0,0.0,858.0
PhD,Single,87188.0,73.0,1.0,10.0,2.0,6.0,3.0,1,40.0,0.0,1923.0
Master,Widow,84953.0,73.0,1.0,3.0,10.0,4.0,2.0,1,70.0,0.0,1024.0
PhD,Single,74637.0,73.0,1.0,6.0,9.0,9.0,3.0,0,69.0,0.0,1650.0
Graduation,Married,86111.0,73.0,1.0,5.0,7.0,10.0,2.0,0,61.0,0.0,1385.0
Master,Together,77632.0,73.0,1.0,4.0,2.0,6.0,2.0,1,76.0,0.0,2252.0
Graduation,Married,31814.0,73.0,2.0,2.0,0.0,3.0,9.0,0,50.0,1.0,83.0
PhD,Married,70116.0,73.0,1.0,2.0,8.0,12.0,1.0,0,51.0,0.0,1536.0
PhD,Single,48240.0,73.0,3.0,6.0,3.0,13.0,5.0,1,54.0,0.0,882.0
Master,Together,40101.0,73.0,4.0,6.0,1.0,6.0,7.0,0,38.0,1.0,415.0
Graduation,Married,70503.0,73.0,1.0,2.0,4.0,9.0,6.0,0,70.0,0.0,1727.0
Graduation,Married,79205.0,73.0,1.0,6.0,5.0,4.0,4.0,1,48.0,0.0,895.0
Graduation,Single,51766.0,74.0,2.0,4.0,2.0,4.0,5.0,0,43.0,1.0,275.0
Graduation,Together,62994.0,74.0,1.0,6.0,2.0,4.0,6.0,0,43.0,1.0,312.0
PhD,Together,65640.0,74.0,1.0,5.0,1.0,8.0,2.0,0,49.0,1.0,461.0
Graduation,Together,38361.0,74.0,3.0,3.0,1.0,3.0,7.0,0,54.0,1.0,137.0
Graduation,Together,38361.0,74.0,3.0,3.0,1.0,3.0,7.0,0,54.0,1.0,137.0
Graduation,Married,19986.0,74.0,1.0,0.0,0.0,3.0,7.0,0,38.0,1.0,22.0
Graduation,Married,19986.0,74.0,1.0,0.0,0.0,3.0,7.0,0,38.0,1.0,22.0
Graduation,Single,72903.0,74.0,1.0,7.0,5.0,8.0,4.0,1,38.0,0.0,2013.0
PhD,Divorced,45072.0,74.0,5.0,6.0,1.0,4.0,8.0,0,75.0,0.9504464285714286,284.0
PhD,Married,59062.0,74.0,2.0,2.0,0.0,3.0,4.0,0,56.0,0.9504464285714286,71.0
Master,Married,61794.0,74.0,2.0,4.0,4.0,10.0,2.0,0,62.0,1.0,611.0
Master,Together,45143.0,74.0,3.0,6.0,1.0,5.0,7.0,0,58.0,1.0,311.0
Master,Together,45143.0,74.0,3.0,6.0,1.0,5.0,7.0,0,58.0,1.0,311.0
Master,Single,26877.0,74.0,2.0,3.0,1.0,6.0,6.0,0,54.0,0.0,268.0
PhD,Divorced,36921.0,74.0,2.0,2.0,0.0,3.0,7.0,0,58.0,2.0,38.0
2n Cycle,Together,54342.0,74.0,4.0,3.0,1.0,4.0,6.0,0,67.0,2.0,177.0
Master,Single,62772.0,74.0,1.0,5.0,6.0,11.0,2.0,0,54.0,1.0,946.0
PhD,Married,75032.0,74.0,2.0,5.0,4.0,9.0,3.0,0,64.0,1.0,1215.0
Graduation,Married,22419.0,74.0,1.0,3.0,2.0,2.0,8.0,0,60.0,0.0,162.0
Graduation,Married,22419.0,74.0,1.0,3.0,2.0,2.0,8.0,0,60.0,0.0,162.0
2n Cycle,Married,36550.0,74.0,5.0,9.0,1.0,5.0,9.0,0,45.0,1.0,577.0
Graduation,Married,75027.0,74.0,2.0,9.0,4.0,6.0,5.0,0,70.0,1.0,1390.0
PhD,Single,63159.0,74.0,1.0,3.0,5.0,8.0,3.0,0,49.0,0.0,1797.0
Master,Married,54108.0,74.0,2.325,8.0,2.0,9.0,8.0,0,50.0,2.0,747.0
Graduation,Married,81795.0,74.0,1.0,4.0,2.6620535714285714,7.0,2.0,0,71.0,0.0,1382.0
Graduation,Married,59594.0,74.0,1.0,8.0,1.0,7.0,7.0,0,58.0,1.0,499.0
Master,Together,18492.0,75.0,1.0,1.0,0.0,2.0,8.0,0,41.0,1.0,10.0
Graduation,Single,94472.0,75.0,1.0,5.0,5.0,5.0,5.0,0,65.0,1.0,1691.0
Graduation,Single,70337.0,75.0,1.0,2.0,2.0,12.0,1.0,0,44.0,0.0,576.0
Graduation,Single,34853.0,75.0,2.0,2.0,0.0,3.0,6.0,0,50.0,2.0,34.0
Master,Widow,52917.0,75.0,1.0,5.0,5.0,11.0,1.0,1,80.0,0.0,1564.0
PhD,Single,16269.0,75.0,3.0,3.0,0.0,3.0,8.0,0,39.0,1.0,44.0
Graduation,Together,50272.0,75.0,3.0,4.0,1.0,5.0,7.0,0,41.0,1.0,233.0
Graduation,Single,22804.0,75.0,1.0,2.0,0.0,2.0,9.0,0,52.0,1.0,26.0
Graduation,Single,22804.0,75.0,1.0,2.0,0.0,2.0,9.0,0,52.0,1.0,26.0
Graduation,Married,30631.0,75.0,1.0,3.0,1.0,2.0,7.0,0,49.0,1.0,70.0
PhD,Single,78420.0,75.0,1.0,3.0,10.0,8.0,1.0,0,57.0,0.0,1453.0
Graduation,Single,81741.0,75.0,0.0,6.0,6.0,7.0,2.0,0,43.0,0.0,1572.0
Graduation,Married,25721.0,75.0,1.0,1.0,1.0,2.0,7.0,1,52.0,1.0,34.0
Graduation,Single,31907.0,75.0,1.0,6.0,1.0,6.0,7.0,0,51.0,0.0,449.0
Graduation,Divorced,37859.0,75.0,2.0,1.0,0.0,3.0,8.0,0,61.0,0.9504464285714286,36.0
Graduation,Together,30261.0,75.0,1.0,0.0,0.0,3.0,8.0,0,51.0,0.9504464285714286,22.0
Graduation,Together,21645.0,75.0,3.0,3.0,0.0,3.0,9.0,1,44.0,1.0,65.0
2n Cycle,Divorced,21282.0,76.0,2.0,2.0,1.0,2.0,6.0,0,45.0,1.0,46.0
Graduation,Together,32144.0,76.0,4.0,2.0,1.0,3.0,7.0,0,69.0,2.0,54.0
Master,Divorced,62637.0,76.0,1.0,2.0,2.0,5.0,2.0,0,69.0,1.0,185.0
Graduation,Together,16626.0,76.0,3.0,3.0,0.0,3.0,9.0,0,52.0,2.0,68.0
2n Cycle,Married,54690.0,76.0,3.0,3.0,1.0,5.0,3.0,0,52.0,2.0,198.0
2n Cycle,Married,54690.0,76.0,3.0,3.0,1.0,5.0,3.0,0,52.0,2.0,198.0
PhD,Single,61284.0,76.0,1.0,11.0,2.0,8.0,6.0,0,68.0,0.0,811.0
2n Cycle,Married,23718.0,76.0,3.0,3.0,1.0,2.0,7.0,0,47.0,1.0,81.0
PhD,Single,33419.0,76.0,2.0,2.0,0.0,4.0,7.0,0,61.0,1.0,86.0
Graduation,Divorced,82025.0,76.0,1.0,3.0,2.0,6.0,1.0,1,40.0,0.0,1187.0
Basic,Single,15056.0,76.0,5.0,2.0,2.0,3.0,5.0,0,65.0,2.0,88.0
Graduation,Married,48192.0,76.0,3.0,2.0,8.0,12.0,8.0,1,65.0,0.0,1526.0
2n Cycle,Together,67309.0,76.0,2.325,9.0,6.0,9.0,7.0,0,56.0,2.0,1082.0
Graduation,Widow,66033.0,76.0,2.0,8.0,3.0,7.0,7.0,0,66.0,1.0,677.0
Graduation,Single,28769.0,76.0,3.0,4.0,1.0,4.0,9.0,0,46.0,1.0,191.0
PhD,Together,6835.0,76.0,0.0,0.0,0.0,1.0,5.316517857142857,0,66.0,1.0,137.0
Graduation,Married,32880.0,76.0,1.0,1.0,0.0,3.0,8.0,0,37.0,1.0,42.0
2n Cycle,Single,23616.0,76.0,2.0,3.0,0.0,3.0,8.0,1,41.0,1.0,79.0
Graduation,Married,19419.0,76.0,4.0,4.0,0.0,3.0,9.0,0,42.0,1.0,70.0
Graduation,Married,34961.0,77.0,3.0,3.0,1.0,3.0,7.0,0,50.0,1.0,79.0
Graduation,Divorced,64892.0,77.0,2.0,6.0,4.0,12.0,4.0,0,47.0,1.0,902.0
2n Cycle,Married,16248.0,77.0,3.0,2.0,1.0,3.0,6.0,0,35.0,1.0,57.0
Graduation,Together,43776.0,77.0,1.0,1.0,0.0,2.0,6.0,0,40.0,1.0,23.0
Graduation,Single,52074.0,77.0,1.0,2.0,2.0,2.0,4.0,0,56.0,1.0,119.0
Basic,Widow,22123.0,77.0,1.0,2.0,1.0,3.0,5.0,0,63.0,0.0,102.0
Master,Single,35544.0,77.0,1.0,2.0,0.0,3.0,7.0,0,45.0,1.0,67.0
2n Cycle,Married,59060.0,77.0,3.0,3.0,1.0,7.0,4.0,0,34.0,1.0,274.0
Graduation,Married,65665.0,77.0,1.0,5.0,10.0,8.0,3.0,0,47.0,1.0,945.0
Graduation,Divorced,29819.0,77.0,3.0,3.0,0.0,3.0,6.0,0,52.0,1.0,39.0
Graduation,Single,81217.0,77.0,1.0,3.0,7.0,11.0,1.0,0,34.0,0.0,1157.0
Graduation,Single,81217.0,77.0,1.0,3.0,7.0,11.0,1.0,0,34.0,0.0,1157.0
Graduation,Single,26095.0,77.0,1.0,1.0,0.0,3.0,7.0,0,33.0,1.0,42.0
2n Cycle,Divorced,65706.0,77.0,1.0,11.0,3.0,12.0,7.0,1,53.0,0.0,1199.0
Graduation,Divorced,31859.0,77.0,1.0,1.0,0.0,2.0,7.0,0,47.0,1.0,20.0
PhD,Married,93027.0,77.0,0.0,7.0,10.0,5.0,2.0,0,82.0,0.0,2119.0
Graduation,Divorced,58710.0,77.0,6.0,11.0,5.0,9.0,6.0,0,53.0,1.0,1185.0
Master,Together,49618.0,77.0,4.0,3.0,1.0,3.0,7.0,0,57.0,2.0,129.0
Master,Single,58308.0,77.0,4.0,2.0,6.0,3.0,8.0,0,59.0,1.0,900.0
Graduation,Married,40800.0,77.0,2.0,3.0,0.0,3.0,7.0,0,59.0,0.9504464285714286,99.0
Graduation,Married,18690.0,77.0,1.0,1.0,1.0,2.0,8.0,0,64.0,0.0,60.0
Graduation,Married,18690.0,77.0,1.0,1.0,1.0,2.0,8.0,0,64.0,0.0,60.0
Graduation,Married,18690.0,77.0,1.0,1.0,1.0,2.0,8.0,0,64.0,0.0,60.0
Graduation,Together,28087.0,77.0,3.0,2.0,2.0,2.0,7.0,0,65.0,2.0,112.0
Graduation,Together,75702.0,77.0,5.0,4.0,6.0,11.0,8.0,0,56.0,2.0,1148.0
PhD,Together,32892.0,78.0,2.0,3.0,0.0,3.0,8.0,0,52.0,1.0,46.0
PhD,Together,32892.0,78.0,2.0,3.0,0.0,3.0,8.0,0,52.0,1.0,46.0
Master,Together,89120.0,78.0,1.0,5.0,6.0,7.0,1.0,0,64.0,0.0,1924.0
Graduation,Married,27116.0,78.0,2.0,2.0,0.0,3.0,7.0,0,62.0,2.0,41.0
Graduation,Single,46107.0,78.0,1.0,1.0,1.0,4.0,3.0,0,34.0,1.0,125.0
PhD,Single,54466.0,78.0,1.0,1.0,0.0,2.0,5.0,0,50.0,2.0,16.0
Graduation,Single,59686.0,78.0,1.0,4.0,1.0,6.0,4.0,0,58.0,1.0,274.0
Graduation,Divorced,82460.0,78.0,1.0,5.0,3.0,6.0,1.0,0,73.0,0.0,974.0
PhD,Single,76045.0,78.0,1.0,4.0,5.0,11.0,2.0,0,63.0,0.0,1323.0
Graduation,Divorced,83829.0,78.0,0.0,4.0,7.0,6.0,1.0,1,48.0,0.0,1862.0
Graduation,Divorced,83829.0,78.0,0.0,4.0,7.0,6.0,1.0,1,48.0,0.0,1862.0
Master,Together,32889.0,78.0,3.0,2.0,1.0,3.0,5.0,0,55.0,2.0,55.0
Master,Divorced,33462.0,78.0,1.0,2.0,0.0,3.0,7.0,0,44.0,1.0,54.0
Graduation,Divorced,36627.0,78.0,1.0,0.0,0.0,3.0,5.0,0,48.0,2.0,16.0
Graduation,Married,28718.0,78.0,2.0,2.0,0.0,3.0,8.0,0,41.0,1.0,57.0
Graduation,Married,77981.0,78.0,3.0,7.0,4.0,7.0,5.0,0,51.0,1.0,664.0
Graduation,Single,60230.0,78.0,2.0,6.0,3.0,6.0,5.0,0,67.0,1.0,1067.0
Graduation,Together,74918.0,78.0,1.0,5.0,9.0,6.0,3.0,0,54.0,0.0,2047.0
Graduation,Single,40464.0,78.0,6.0,8.0,2.0,8.0,8.0,0,70.0,1.0,630.0
Master,Single,64857.0,78.0,1.0,7.0,5.0,10.0,4.0,0,67.0,0.0,1540.0
Master,Single,64857.0,78.0,1.0,7.0,5.0,10.0,4.0,0,67.0,0.0,1540.0
Graduation,Together,63381.0,78.0,4.0,4.0,5.0,13.0,2.0,0,63.0,1.0,1005.0
Graduation,Together,63381.0,78.0,4.0,4.0,5.0,13.0,2.0,0,63.0,1.0,1005.0
2n Cycle,Together,66664.0,78.0,1.0,5.0,7.0,6.0,3.0,0,41.0,0.0,1289.0
2n Cycle,Together,66664.0,78.0,1.0,5.0,7.0,6.0,3.0,0,41.0,0.0,1289.0
Graduation,Single,86358.0,78.0,4.0,5.0,3.0,6.0,8.0,0,57.0,2.0,1722.0
Graduation,Married,41443.0,79.0,6.0,8.0,1.0,5.0,8.0,0,46.0,1.0,482.0
PhD,Married,57072.0,79.0,2.0,7.0,5.0,13.0,5.0,0,62.0,1.0,1034.0
Graduation,Together,54178.0,79.0,1.0,2.0,2.0,5.0,2.0,0,56.0,1.0,194.0
PhD,Single,48767.0,79.0,3.0,2.0,1.0,3.0,5.0,0,73.0,0.9504464285714286,63.0
Master,Single,51124.0,79.0,2.0,1.0,0.0,3.0,3.0,0,68.0,2.0,43.0
Graduation,Single,43020.0,79.0,3.0,4.0,1.0,4.0,6.0,0,53.0,1.0,223.0
Graduation,Single,49980.0,79.0,2.0,3.0,1.0,5.0,5.0,0,60.0,1.0,195.0
Graduation,Single,72906.0,79.0,1.0,3.0,4.0,9.0,1.0,0,68.0,0.0,1151.0
2n Cycle,Together,25176.0,79.0,1.0,1.0,0.0,2.0,7.0,0,47.0,2.0,13.0
Graduation,Together,96876.0,79.0,1.0,7.0,7.0,9.0,2.0,1,46.0,0.0,1941.0
2n Cycle,Married,31086.0,79.0,2.0,1.0,1.0,2.0,8.0,0,44.0,2.0,48.0
Graduation,Single,24072.0,79.0,1.0,1.0,0.0,2.0,8.0,0,40.0,1.0,23.0
Graduation,Divorced,76773.0,79.0,1.0,2.0,2.0,11.0,1.0,0,69.0,0.0,1156.0
Graduation,Married,72190.0,79.0,1.0,5.0,6.0,4.0,3.0,0,58.0,0.0,1947.0
PhD,Married,83837.0,79.0,1.0,9.0,10.0,5.0,4.0,1,75.0,0.0,1318.0
Graduation,Married,17345.0,79.0,2.0,2.0,1.0,2.0,8.0,0,45.0,1.0,58.0
Master,Single,75154.0,79.0,1.0,6.0,3.0,6.0,3.0,1,65.0,1.0,1143.0
Basic,Married,28249.0,80.0,1.0,2.0,0.0,3.0,6.0,0,62.0,0.0,43.0
Basic,Married,28249.0,80.0,1.0,2.0,0.0,3.0,6.0,0,62.0,0.0,43.0
Master,Married,69661.0,80.0,1.0,7.0,3.0,12.0,3.0,0,43.0,0.0,834.0
PhD,Together,27922.0,80.0,1.0,2.0,0.0,3.0,4.0,0,44.0,1.0,41.0
Master,Together,45903.0,80.0,2.0,2.0,1.0,3.0,4.0,0,57.0,1.0,66.0
Master,Single,36273.0,80.0,2.0,3.0,0.0,3.0,6.0,0,46.0,1.0,76.0
Master,Married,70777.0,80.0,3.0,5.0,3.0,12.0,3.0,0,55.0,1.0,787.0
Graduation,Married,17148.0,80.0,4.0,3.0,1.0,3.0,8.0,0,47.0,1.0,68.0
Master,Together,66476.0,80.0,2.0,6.0,8.0,10.0,4.0,0,54.0,1.0,1013.0
Master,Married,45057.0,80.0,1.0,2.0,0.0,3.0,5.0,0,44.0,1.0,50.0
Graduation,Married,41120.0,80.0,3.0,2.0,1.0,3.0,6.0,0,55.0,2.0,81.0
PhD,Single,56145.0,80.0,1.0,1.0,3.0,4.0,2.0,0,64.0,0.0,186.0
Master,Single,19485.0,80.0,1.0,1.0,0.0,2.0,7.0,0,37.0,2.0,10.0
PhD,Together,21840.0,80.0,1.0,1.0,0.0,3.0,9.0,0,40.0,1.0,27.0
2n Cycle,Single,41473.0,80.0,1.0,2.0,0.0,3.0,7.0,0,38.0,1.0,76.0
2n Cycle,Divorced,31395.0,80.0,4.0,2.0,1.0,3.0,6.0,0,67.0,2.0,64.0
PhD,Widow,68117.0,80.0,2.0,11.0,8.0,4.0,6.0,1,76.0,1.0,930.0
2n Cycle,Widow,47682.0,80.0,4.0,4.0,3.0,8.0,5.0,0,48.0,1.0,521.0
Master,Married,83151.0,80.0,1.0,5.0,7.0,10.0,2.0,1,51.0,0.0,2346.0
PhD,Divorced,58086.0,80.0,2.0,11.0,3.0,7.0,8.0,0,54.0,1.0,792.0
PhD,Together,84460.0,80.0,0.0,9.0,9.0,4.0,5.0,1,65.0,0.0,523.0
Graduation,Single,66565.0,80.0,4.0,4.0,2.0,9.0,8.0,0,61.0,1.0,1065.0
Graduation,Divorced,23910.0,80.0,1.0,2.0,0.0,3.0,7.0,0,54.0,1.0,67.0
Graduation,Single,35893.0,80.0,6.0,3.0,1.0,5.0,8.0,0,55.0,2.0,199.0
Graduation,Divorced,71128.0,80.0,3.0,2.0,10.0,12.0,7.0,0,50.0,1.0,1615.0
2n Cycle,Together,38683.0,80.0,6.0,4.0,1.0,6.0,7.0,0,34.0,1.0,341.0
Graduation,Married,37150.0,80.0,2.325,4.0,3.0,6.0,7.0,0,52.0,1.0,467.0
Graduation,Married,61064.0,80.0,5.0,8.0,4.0,11.0,6.0,0,47.0,1.0,1080.0
PhD,Married,51650.0,81.0,1.0,4.0,1.0,4.0,5.0,0,47.0,1.0,191.0
Master,Together,55249.0,81.0,1.0,2.0,1.0,4.0,3.0,0,67.0,1.0,130.0
PhD,Single,46854.0,81.0,6.0,5.0,1.0,3.0,8.0,1,50.0,2.0,263.0
Basic,Married,14421.0,81.0,1.0,1.0,0.0,2.0,5.0,0,27.0,0.0,16.0
PhD,Together,54132.0,81.0,1.0,1.0,0.0,3.0,7.0,0,54.0,1.0,42.0
Graduation,Divorced,52253.58839285714,81.0,0.0,0.0,0.0,0.0,0.0,0,48.0,0.0,6.0
Graduation,Married,64813.0,81.0,1.0,7.0,2.0,10.0,5.0,0,45.0,1.0,745.0
Master,Married,61872.0,81.0,4.0,4.0,4.0,9.0,4.0,0,53.0,1.0,573.0
Graduation,Married,58025.0,81.0,3.0,3.0,2.0,10.0,4.0,0,44.0,1.0,470.0
Master,Married,83790.0,81.0,1.0,8.0,10.0,6.0,3.0,0,75.0,0.0,1615.0
Graduation,Together,34350.0,81.0,1.0,1.0,0.0,3.0,7.0,0,44.0,1.0,48.0
PhD,Widow,33438.0,81.0,4.0,2.0,1.0,4.0,5.0,0,65.0,2.0,90.0
2n Cycle,Married,21955.0,81.0,2.0,2.0,1.0,3.0,6.0,0,37.0,1.0,55.0
PhD,Married,60491.0,81.0,4.0,6.0,2.6620535714285714,7.0,5.0,0,52.0,1.0,1028.0
PhD,Married,59304.0,81.0,3.0,7.0,8.0,10.0,5.0,0,59.0,1.0,1048.0
Graduation,Married,34421.0,81.0,1.0,1.0,0.0,2.0,7.0,0,49.0,1.0,30.0
Graduation,Married,34421.0,81.0,1.0,1.0,0.0,2.0,7.0,0,49.0,1.0,30.0
PhD,Single,51411.0,81.0,1.0,0.0,0.0,3.0,5.0,0,70.0,0.9504464285714286,18.0
Graduation,Divorced,71964.0,81.0,1.0,5.0,6.0,5.0,3.0,0,65.0,0.0,1870.0
PhD,Together,64504.0,81.0,2.325,11.0,3.0,4.0,7.0,1,70.0,0.9504464285714286,1314.0
Graduation,Married,49678.0,81.0,2.0,6.0,2.0,4.0,7.0,0,62.0,1.0,315.0
Master,Single,60482.0,81.0,1.0,7.0,2.0,7.0,7.0,0,47.0,1.0,507.0
PhD,Single,55260.0,81.0,2.0,8.0,10.0,5.0,6.0,0,51.0,1.0,1139.0
Master,Widow,67369.0,81.0,4.0,7.0,4.0,10.0,4.0,1,54.0,1.0,1461.0
Master,Together,47175.0,81.0,2.325,4.0,2.0,4.0,8.0,1,61.0,2.0,240.0
Graduation,Divorced,68743.0,81.0,1.0,11.0,5.0,13.0,7.0,0,56.0,0.0,2074.0
PhD,Together,56937.0,81.0,2.325,8.0,6.0,9.0,6.0,1,42.0,1.0,906.0
Graduation,Together,83033.0,82.0,1.0,11.0,4.0,10.0,5.0,0,37.0,1.0,1761.0
Graduation,Single,37697.0,82.0,1.0,2.0,1.0,3.0,6.0,0,47.0,1.0,84.0
Graduation,Single,37697.0,82.0,1.0,2.0,1.0,3.0,6.0,0,47.0,1.0,84.0
Graduation,Married,44689.0,82.0,2.0,1.0,1.0,2.0,7.0,0,72.0,2.0,34.0
2n Cycle,Married,23162.0,82.0,3.0,1.0,1.0,3.0,6.0,0,53.0,2.0,65.0
Graduation,Divorced,63033.0,82.0,1.0,3.0,4.0,8.0,2.0,0,64.0,0.0,1102.0
PhD,Single,40304.0,82.0,1.0,2.0,0.0,3.0,7.0,0,56.0,1.0,57.0
Graduation,Married,40059.0,82.0,1.0,6.0,2.0,3.0,8.0,0,39.0,1.0,414.0
Graduation,Married,80067.0,82.0,1.0,4.0,6.0,6.0,2.0,0,69.0,0.0,1600.0
PhD,Single,36038.0,82.0,2.0,3.0,0.0,3.0,6.0,0,42.0,1.0,47.0
PhD,Single,56145.0,82.0,2.0,3.0,0.0,3.0,6.0,0,42.0,1.0,47.0
Graduation,Together,40521.0,82.0,1.0,0.0,1.0,2.0,5.0,0,55.0,2.0,21.0
PhD,Married,66334.0,82.0,2.0,9.0,3.0,5.0,5.0,1,67.0,1.0,1161.0
Graduation,Single,11012.0,82.0,3.0,3.0,1.0,2.0,9.0,0,39.0,1.0,84.0
Graduation,Divorced,31615.0,82.0,2.0,2.0,0.0,3.0,7.0,0,47.0,1.0,51.0
Graduation,Married,52720.0,82.0,4.0,2.0,1.0,3.0,8.0,0,52.0,2.0,97.0
PhD,Married,69098.0,82.0,1.0,7.0,8.0,9.0,5.0,0,74.0,0.0,2440.0
Graduation,Widow,70792.0,82.0,2.0,3.0,4.0,10.0,3.0,0,72.0,0.0,1272.0
Graduation,Married,17688.0,82.0,1.0,1.0,0.0,2.0,8.0,0,44.0,1.0,11.0
Basic,Married,25443.0,82.0,1.0,1.0,0.0,3.0,8.0,0,34.0,1.0,32.0
PhD,Married,57091.0,82.0,2.0,9.0,2.0,5.0,7.0,1,51.0,1.0,496.0
2n Cycle,Single,24336.0,82.0,1.0,1.0,0.0,2.0,7.0,0,42.0,1.0,31.0
2n Cycle,Married,51111.0,83.0,2.0,2.0,0.0,3.0,6.0,0,42.0,2.0,55.0
Graduation,Single,44503.0,83.0,2.0,2.0,0.0,3.0,6.0,0,51.0,2.0,48.0
Master,Married,56850.0,83.0,1.0,1.0,1.0,3.0,2.0,0,52.0,1.0,63.0
PhD,Single,66582.0,83.0,1.0,2.0,8.0,9.0,1.0,0,54.0,0.0,1288.0
2n Cycle,Married,23148.0,83.0,1.0,2.0,0.0,3.0,7.0,0,38.0,0.0,37.0
Graduation,Married,82224.0,83.0,1.0,6.0,9.0,5.0,3.0,0,59.0,0.0,902.0
PhD,Married,61917.0,83.0,1.0,2.0,0.0,4.0,5.0,0,49.0,2.0,91.0
Graduation,Together,43482.0,83.0,3.0,2.0,0.0,4.0,6.0,0,57.0,0.9504464285714286,88.0
Graduation,Divorced,68274.0,83.0,2.0,4.0,2.0,5.0,3.0,0,44.0,2.0,305.0
Graduation,Single,42373.0,83.0,5.0,2.0,1.0,5.0,5.0,0,49.0,2.0,163.0
Master,Together,52917.0,83.0,2.0,4.0,1.0,4.0,6.0,0,69.0,1.0,207.0
Graduation,Single,57537.0,83.0,4.0,4.0,3.0,8.0,4.0,0,44.0,1.0,545.0
PhD,Widow,80995.0,83.0,1.0,8.0,9.0,4.0,4.0,0,65.0,1.0,1482.0
Graduation,Divorced,30992.0,83.0,1.0,1.0,0.0,3.0,7.0,0,47.0,1.0,43.0
Graduation,Divorced,30992.0,83.0,1.0,1.0,0.0,3.0,7.0,0,47.0,1.0,43.0
PhD,Together,78642.0,83.0,1.0,4.0,9.0,4.0,6.0,0,52.0,1.0,1816.0
Graduation,Married,74268.0,83.0,1.0,4.0,3.0,5.0,2.0,0,68.0,0.0,892.0
Graduation,Together,75072.0,83.0,2.0,5.0,4.0,8.0,3.0,0,61.0,1.0,1073.0
Graduation,Together,56253.0,83.0,4.0,7.0,2.0,9.0,6.0,0,60.0,1.0,597.0
Graduation,Together,59925.0,83.0,3.0,9.0,2.0,9.0,6.0,0,68.0,1.0,766.0
Graduation,Together,62807.0,83.0,3.0,5.0,3.0,12.0,5.0,0,63.0,1.0,819.0
Graduation,Together,62807.0,83.0,3.0,5.0,3.0,12.0,5.0,0,63.0,1.0,819.0
